delivery_id,order_id,driver_id,estimated_delivery_time,actual_delivery_time,delivery_duration_minutes,status,customer_rating,issue_reported
6977117b-ec5c-41de-96c7-78ad67c02b4f,28938346-6c79-4b9b-b5c6-a0815e7335a7,0a95ec58-d38f-454d-9b3f-710fb8c336e1,2023-05-22 15:05:23,2023-05-22 15:02:23,30.78245259152804,Delivered,5.0,
0c61f0a2-2e09-4863-baee-72fbc9722a06,e9a75e2a-3d20-41ea-845f-e25ad210aed2,5b7399fa-125b-429f-8b70-d2a3d8af27f2,2023-08-23 19:46:25,2023-08-23 19:36:25,32.68055294562143,Delivered,5.0,
86e21b42-da60-4dbe-b73f-1232d5827d64,ca724f3f-47a3-4cf1-9a30-400009fe598a,34be4831-6df4-4583-9168-4ff1e6068f60,2023-04-29 14:25:21,2023-04-29 14:25:21,44.62939643521314,Delivered,,
a120ec16-242d-400d-9c9b-c8877aa756a2,246df3d8-3fa8-4b51-91b4-51271391a244,85097545-5ff8-41f5-b4af-1d1cb692b4b8,2023-03-27 13:39:34,2023-03-27 13:50:34,57.36766490808591,Delivered,5.0,
8e57199a-9f86-463a-a7d3-35cff47553bd,fc0cc9c1-bc08-4789-90bf-6851cddf7ac3,5a43f67b-0960-4071-8fe1-58be3e47fe0f,2023-10-17 10:24:44,2023-10-17 10:25:44,28.266260332585816,Delivered,,
f6567571-1bb2-41c7-94c4-957f28aac127,3d06cd4b-9e06-476c-932e-d52d9032f160,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-02-14 16:25:12,2023-02-14 16:19:12,21.227512021530785,Delivered,2.0,
2702a102-f74f-4530-9981-ef3fe69037fd,fab26325-2bc1-44d6-8e78-c37db3420e47,b6e17c99-7e7b-4307-9407-e19be0e70287,2023-03-15 23:44:30,2023-03-16 00:02:30,58.725272066563875,Delivered,4.0,
c7e1ddfc-cca0-4875-9524-b7a81d89e7fc,f0e3f1f1-c433-4aee-a098-8f96a7ccaf41,bf54293d-5213-4ab6-a383-797a21fa3948,2023-06-04 18:44:35,2023-06-04 18:56:35,55.3584110067649,Delivered,,
84e93764-f947-4ce6-9dd5-ef0f9c2e756b,19bb1d6b-df8f-4c57-be24-67746e8fda1e,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-07-05 21:23:27,2023-07-05 21:20:27,36.52615186624329,Delivered,5.0,
de6207c2-bb3a-4daa-86fc-e216577c4c1d,d047a7e2-0e25-4aad-9548-1f1c948d0326,4f27d90b-8039-4cc5-8dfc-f8b243b5fcb0,2023-07-02 16:09:18,2023-07-02 16:11:18,39.785529107115906,Delivered,,
8f61c67a-edd4-44c7-bac8-2dd9cebf7077,1eb0d8c8-1ec3-49d2-92fb-b5f71b9fd2cf,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-12-24 18:48:34,2023-12-24 18:53:34,53.36384302110962,Delivered,3.0,
7df820a4-b5db-4e37-81b5-315fdd2315ee,e1ebe099-78d5-4930-bda2-f74ae79ffc71,ade89a9c-a9b8-41e5-87ee-f2998d18adf2,2023-02-28 08:26:58,2023-02-28 08:24:58,25.83887323057114,Delivered,5.0,
081e2a6c-141f-4130-b9cf-61c6e00ce57e,e9d162c6-987a-458c-baf8-f80dfcc4272b,4f27d90b-8039-4cc5-8dfc-f8b243b5fcb0,2023-08-06 20:39:01,2023-08-06 20:37:01,35.27850080136619,Delivered,,
8423bdad-2096-4dea-9693-24a181850e06,95f1896a-e694-4c38-b79f-2fa330635251,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-10-24 21:46:10,2023-10-24 21:49:10,34.89870930146606,Delivered,4.0,
a8464e1e-36fd-4558-b4e3-f0cc038de405,f9d56d8b-013c-47a6-bbb2-ec76bb351335,5a43f67b-0960-4071-8fe1-58be3e47fe0f,2023-12-25 00:02:43,2023-12-24 23:59:43,35.77898730139506,Delivered,5.0,
d3434639-f5ed-438f-805a-1f678e328db5,3ad84fb5-ddfe-4e25-a42d-d9474e5298cd,37bb5eae-a205-4431-a104-b369b6e336e8,2023-01-21 09:08:31,2023-01-21 09:16:31,47.100408583264475,Delivered,5.0,
2688b2a8-1ee8-470b-b991-77ad366c7c34,cf02a584-248c-4acc-9605-9c35ce4bd044,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-12-12 11:42:06,2023-12-12 11:49:06,42.62545145299758,Delivered,4.0,
0c26e66d-5c06-42c2-86ae-7971953226da,3f93ffbc-7d75-47c1-b0e3-622943d203af,b62afed4-f84c-4acb-b6c2-de5ebc51d1e4,2023-09-13 21:56:45,2023-09-13 21:49:45,32.31206704897278,Delivered,,
44813def-df0d-436f-b439-8f6b739b96b5,503ff056-ca8c-4e6f-b083-e313c63a466e,a255beb3-838c-4ef0-b9f4-e1e4201788b4,2023-01-16 21:12:03,2023-01-16 21:13:03,30.395767637523026,Delivered,,Food was cold
0cb2f873-2364-4994-90cf-bfead4270450,68b8e159-888d-4d74-8372-6d5ae1c9e860,1c258a67-179b-48f1-af92-9f972a747fa5,2023-09-16 22:16:21,2023-09-16 22:16:21,42.261549607570544,Delivered,5.0,
24a598e8-22e9-4e98-b2a8-e892623e3e6b,66db24b5-eb67-4862-9bc1-bfb3a1c2550b,a878378b-e6a3-4991-8847-94db5e2489d0,2023-09-07 17:02:43,2023-09-07 17:06:43,36.296774323271265,Delivered,5.0,
53472817-1cd6-4352-a810-4cc1b3c5d83a,ec697803-8a02-4f32-bc18-39e95ec5aac5,39d4ec65-0475-4f7b-bcfc-d1902067e15d,2023-10-31 08:44:44,2023-10-31 08:59:44,52.270527863431305,Delivered,5.0,
49738161-6085-430c-b473-19dba2ea7b30,bb063422-c20f-463b-9010-46c7209e2233,34be4831-6df4-4583-9168-4ff1e6068f60,2023-12-12 16:39:31,2023-12-12 16:27:31,17.774282444539047,Delivered,5.0,
c0f8ee6b-0a1f-4de5-96ce-aa8c70e2ebf4,5fad0cd8-b1c7-47ea-b2c7-1ea24e55c605,2d2620b5-2a8c-4fcd-8bab-7822de4cd000,2023-10-18 12:08:27,2023-10-18 12:14:27,33.3792335057525,Delivered,5.0,
54a090fa-07c7-4845-b3e0-3395130aad06,53a63d0e-51e4-4e67-8fd9-88398641030d,32e42378-130f-4ade-94e6-ca605427ca86,2023-04-06 03:55:42,2023-04-06 03:48:42,31.707118216947215,Delivered,4.0,
c8480771-aa22-417a-9b73-47320b59d400,0e013306-0180-4745-b434-aa00e18634c9,b62afed4-f84c-4acb-b6c2-de5ebc51d1e4,2023-03-19 12:14:27,2023-03-19 12:22:27,42.27434468031882,Delivered,5.0,
827f9654-405f-47eb-aeb3-f2069328926b,5b1ef862-3512-4d2c-a4ea-5187e9a45407,f6f7964d-ec49-40e6-a124-06fdf99fb4d8,2023-01-19 09:19:17,2023-01-19 09:32:17,42.64172785331638,Delivered,3.0,
5c0898ef-856e-4c23-9c2d-fa7720fac7eb,f5dcc77c-65b6-4289-bf17-7eab8a367524,a255beb3-838c-4ef0-b9f4-e1e4201788b4,2023-03-13 18:03:36,2023-03-13 18:22:36,49.56121360357283,Delivered,4.0,
799b0527-0aed-4d74-9249-e858536ef014,4a83426c-b16f-4b71-93ad-59502cf26644,62eaa968-f2f4-4004-8fa1-4b3005ea00bb,2023-05-23 19:50:30,2023-05-23 19:53:30,52.737711330913,Delivered,5.0,
a0efeba0-ed7e-4b04-8c1b-c829a2e28f78,29c9bf68-b824-4465-b9a1-faf60961af03,c12d98c5-db0f-47f3-98c5-7dcf32f30399,2023-03-04 20:35:15,2023-03-04 20:42:15,42.6661687437862,Delivered,1.0,
66436eee-e7ec-4535-9cef-9816fc13c8f1,4861dbf5-86ef-41e4-bc6a-fca7a3d14ad0,e710ea24-840f-486c-a22c-46862097fec6,2023-09-10 00:40:26,2023-09-10 00:40:26,44.7230049477317,Delivered,2.0,
b34752a4-3ca5-4467-9d39-fda5cb73e0e5,433a51b8-a3f0-48ae-8c32-5e3dd35b6a74,9cb0df41-107e-48dd-afce-de4c763a1840,2023-08-16 14:11:25,2023-08-16 14:13:25,53.58301226630208,Delivered,5.0,
f9f23fd0-3ea8-4757-9ecc-e90ce1bc305d,0c08e637-ccd1-4096-ba8f-d013444dc149,78d78d68-3f03-4c4a-95a8-b9d1d74dcbe8,2023-03-30 14:59:18,2023-03-30 14:55:18,32.3993754458378,Delivered,5.0,
9be47525-a1db-4fc4-8076-6b62d41b2992,79e7dbb1-69a8-4aba-a36e-52ee3826a1d1,cff3bc14-1c95-4273-aff9-200b88fe2c1f,2023-01-08 23:53:49,2023-01-08 23:55:49,48.43381639252876,Delivered,5.0,
8d311d93-ec95-4bc8-bbc2-c26d1f1d63d3,ca6ac367-26d1-4ced-a289-d53bb82a890c,758cf270-4b68-489a-bb0d-2a6ca41d113f,2023-08-19 20:47:37,2023-08-19 20:29:37,24.6355589603969,Delivered,5.0,
8f9f3fba-8048-4670-983e-fcc388f5e526,df48a07a-974e-4c57-a189-587a79e4461b,6ff233ab-0431-48f2-b1b9-8005a138d5bc,2023-12-30 16:53:16,2023-12-30 16:51:16,32.571875161570574,Delivered,,
07d592bb-1e29-4c2c-b6c5-f944f864cf4f,52755e69-dd6e-4936-b2b7-960e61a01ae3,60dfda32-b710-438a-b21d-571ba0aca2fb,2023-06-10 20:52:31,2023-06-10 20:42:31,55.372028296833165,Delivered,2.0,
7361491d-4d91-4f9a-ad70-fcc4ff76ce5f,d23cfccc-978b-4be7-a497-00008593744a,cff3bc14-1c95-4273-aff9-200b88fe2c1f,2023-09-18 19:28:57,2023-09-18 19:31:57,54.317549058068764,Delivered,5.0,
ba558081-f7a7-4090-8c09-de1651fbd5ea,ce452ce4-4ffd-4b32-9b35-57bae8dd5831,62eaa968-f2f4-4004-8fa1-4b3005ea00bb,2023-12-29 22:49:40,2023-12-29 22:51:40,30.533652066808436,Delivered,,
2a4dc644-1445-4c4c-a479-14b5f68cb310,94aa3886-a2b0-4bb1-8788-4324e725605e,46f9d4cd-c848-44b3-85af-6c1c6426a0fe,2023-08-10 20:24:43,2023-08-10 20:29:43,47.06557538363049,Delivered,4.0,
b402ddab-facc-4d83-8af9-a25e23eb5054,f389feff-21e0-4470-a674-aaf79727c729,b39334cb-82d6-4ecc-8b86-fe64fe266d2c,2023-06-24 19:55:14,2023-06-24 19:49:14,50.96494932831222,Delivered,5.0,
82e669f9-5110-4930-8ffb-d1392dcb909c,b635032f-7a95-4483-b338-1d73ffe13c4f,51e907b4-0111-4f8c-9390-f7e9799dc980,2023-02-09 16:45:06,2023-02-09 16:46:06,40.21789159324711,Delivered,5.0,
b4670ba2-1934-43ed-8c84-da040e3ed526,e5d415e8-3161-45c1-9e8e-7f23341e4d3a,2ceddcca-94f2-4da5-a472-0524e31a402f,2023-08-19 19:07:58,2023-08-19 18:48:58,35.62517615968211,Delivered,5.0,
3a05ef0c-428b-4c54-af8b-7e9f68c2028c,e7e1a698-b6d0-4405-ae0d-0732b4388d9f,612cd017-f02c-40f0-be4f-c53c3cf204ce,2023-09-08 00:32:52,2023-09-08 00:35:52,44.19286216862342,Delivered,4.0,
e0856651-f0e6-4bb9-b01c-99375683816b,ee26783d-9b48-412b-bc00-963dcfeb442f,872e5455-2550-44df-803f-f8f2f8128ccd,2023-11-17 14:46:05,2023-11-17 14:38:05,29.13667627105741,Delivered,3.0,
8c0945d7-aebc-4530-af75-952df84ba461,4f709065-fecb-49eb-9970-08298ffc1407,e710ea24-840f-486c-a22c-46862097fec6,2023-10-24 17:13:02,2023-10-24 17:20:02,48.352992266454514,Delivered,3.0,
52bb160b-ac94-4649-976b-49ce6f160e44,6c648336-b6fb-42eb-b54a-badb482a0c60,072538e0-787e-4522-bea7-277c5216be92,2023-11-27 12:55:44,2023-11-27 12:56:44,38.324957918182456,Delivered,4.0,
5ff3b910-5abe-48e3-bd1a-e480110ed69d,b2c0d5ef-c824-4cb1-b3f2-6d955a7bfd60,c8b3d2f8-71e7-4d95-8656-2d9261747a1f,2023-07-04 12:57:54,2023-07-04 12:53:54,35.33255809770485,Delivered,5.0,
75b61911-1689-4bae-8b19-dfe7d116aede,38aba542-b282-4ff6-99ea-a1d4bc441fa9,1fc694b1-d6d9-4bc3-911c-edfa93121277,2023-05-14 12:31:10,2023-05-14 12:21:10,30.937971590883834,Delivered,4.0,Late delivery
ede7b217-3d71-4f0c-9ee2-21683caea600,f7d47ecd-7f6b-481f-a379-b85abb631d37,1fc694b1-d6d9-4bc3-911c-edfa93121277,2023-02-26 18:36:39,2023-02-26 18:32:39,40.1268865510912,Delivered,5.0,
a71ab621-0e08-469d-892c-4c4fbc6fbd34,6389eb4c-a3bf-4ace-9cac-e73b507ac89a,df11a463-f9a9-4bf2-9c70-8075b6d4ba40,2023-03-12 15:21:12,2023-03-12 15:28:12,39.744943928588484,Delivered,,
dafaeeaf-8748-4e2f-b8ac-f0741e62dc45,6a1e6f38-3f9e-4c0b-9d61-2ddd782e843d,a878378b-e6a3-4991-8847-94db5e2489d0,2023-12-05 14:39:26,2023-12-05 14:44:26,58.72965078422515,Delivered,,
8f146aca-c5b5-48d4-97be-e04a4a521d9e,2b8a25ef-f2fd-4bd6-9b09-9b0ddcacf58c,df11a463-f9a9-4bf2-9c70-8075b6d4ba40,2023-11-29 17:33:12,2023-11-29 17:21:12,19.373181749978304,Delivered,,
1f866f3b-cd2c-4510-b4d3-777dbd5c2105,97c6a77d-8dac-4d2a-8bf9-f68c935c37d8,e15ee16b-f0cc-4372-a604-a4782760b30f,2023-02-26 13:52:23,2023-02-26 13:59:23,52.48301307497919,Delivered,4.0,
ce573960-4dc0-4f4e-a8c4-4ccc6f05435d,8fba6e02-348c-4383-881e-5c5350515d21,872e5455-2550-44df-803f-f8f2f8128ccd,2023-07-13 11:15:15,2023-07-13 11:08:15,31.56589947844393,Delivered,5.0,
331cd4fa-6aae-47bb-9a20-55a2b286e5a0,8aa5dac3-6f4d-4738-9920-05babb4cb421,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-07-09 21:36:37,2023-07-09 21:54:37,59.55603268336049,Delivered,3.0,
9b9e7af0-0a8e-414f-b04a-0984981576a7,6726eba5-4b8c-4901-9a10-604eb29e37c5,4d8c1530-e183-4cf9-aca2-3365ca139c3e,2023-01-17 23:38:23,2023-01-17 23:48:23,41.37668877006291,Delivered,3.0,Food quality issue
5d63dbe3-5f04-47b4-9999-3eb75fec3d16,f4e9e151-22cb-4039-80a0-e3734417a7f9,26f99308-01c0-4edb-a282-a0cee25f4ef9,2023-03-04 21:15:04,2023-03-04 21:27:04,57.42167685260627,Delivered,5.0,
f6e54da1-7a04-45ca-ab22-cd1f0fd72d84,6c598471-00a9-4d79-ad55-972a1f6289a7,c6d38064-4711-4cef-a980-55bd3b8c8930,2023-07-29 12:30:57,2023-07-29 12:27:57,45.99418215198912,Delivered,,
a859afa4-91b7-4d8b-b903-81663054ee7c,0adf5ea7-d8e9-45b2-bf01-d877c5c7a11f,a878378b-e6a3-4991-8847-94db5e2489d0,2023-10-19 15:35:48,2023-10-19 15:16:48,9.809274864067103,Delivered,5.0,Driver was unprofessional
24aa906e-b007-4e8d-b2c5-ed84168aeec6,568d7572-98c4-43f2-81be-2cd4b08de349,e9aea2c2-af36-48a1-9bf8-b073c219c3cc,2023-01-12 14:16:11,2023-01-12 14:04:11,40.05912282263332,Delivered,2.0,
f3477876-1de9-4724-8e64-38e598c2d96a,b1c3bf37-bb93-4748-9892-a1cc1ddb0204,26f99308-01c0-4edb-a282-a0cee25f4ef9,2023-07-12 13:18:12,2023-07-12 13:07:12,36.11914816506435,Delivered,5.0,
eb8f1d18-0b04-4a70-b6c1-94fd75007c27,cbd93c54-18b2-495e-a647-87093e680b19,1c258a67-179b-48f1-af92-9f972a747fa5,2023-10-18 21:48:05,2023-10-18 22:09:05,56.32123669975633,Delivered,,
dc948fc2-b28c-4352-949e-180b91240e85,9c88a515-ecd3-4524-b617-91e00c3638e8,62eaa968-f2f4-4004-8fa1-4b3005ea00bb,2023-12-15 22:26:53,2023-12-15 22:19:53,26.892325034303777,Delivered,5.0,
1f7ba08f-1b8f-45d4-881d-a87fea7d162f,96930926-cb89-4859-8201-5e105d5a97f6,afdee0bc-6ea3-4ca8-940b-74fed06b2205,2023-10-03 18:05:56,2023-10-03 17:46:56,12.316075450700978,Delivered,,
c9187425-4301-458d-94a7-6f567288e77c,6e471039-ba90-49d4-95ac-7e45b05f317c,bdadff53-b1dd-47a8-8205-f49962ebfce0,2023-12-30 20:54:05,2023-12-30 20:50:05,59.213793742970054,Delivered,3.0,
25d39b9e-886e-4d12-9ff9-87ed2a69289f,f40c7f69-a886-4feb-a2f0-1f4175b50ca7,a4485652-07f4-44e9-8485-c8f24cde2259,2023-12-16 06:50:37,2023-12-16 06:52:37,44.470266981165715,Delivered,5.0,
c59de148-36a8-49e3-a1f0-8baeab53e19a,7afdded9-20c3-44f3-ad72-f040d5a3aba0,612cd017-f02c-40f0-be4f-c53c3cf204ce,2023-08-07 14:49:20,2023-08-07 14:56:20,39.52544436635015,Delivered,,
73c7a81c-4b82-41aa-8fe4-55b5adc5e658,f38d5f33-87d0-4169-bc2f-5cf1954c433b,0f4d0f51-7045-4aa6-82fa-79da0fb7783b,2023-09-03 20:38:01,2023-09-03 20:46:01,53.91076022017354,Delivered,,
22005c95-d8fe-4201-96cf-359681194e71,e411f7bd-e9bc-4670-be3c-4847e0e7abcb,df686d13-e9ac-4ba3-b385-e8b6970738e5,2023-12-22 09:36:08,2023-12-22 09:26:08,23.412604396933926,Delivered,5.0,Incorrect address
2c67c585-f182-402e-a18a-6c27df0cac8f,65edf3ba-c8ce-41c5-b8da-bf62a70ebeb4,f6f7964d-ec49-40e6-a124-06fdf99fb4d8,2023-08-08 04:06:41,2023-08-08 04:10:41,37.80254253769609,Delivered,3.0,
1b63966f-570b-4145-8d22-01998a37a191,bfe1658e-83b2-42a7-84bb-f7f6b4c11e21,fa111aa8-bd82-4b4a-aaad-ba6c0ed95715,2023-08-12 12:41:48,2023-08-12 12:46:48,37.96818833353127,Delivered,3.0,
18d8f471-a52d-4b19-888a-11d83df6ea53,56b7cda5-008f-4635-8ad8-a906d4ba0037,78aa1e49-7ab2-47e5-b1e8-fb3eeb6848e1,2023-04-14 21:10:12,2023-04-14 21:20:12,42.5080761942009,Delivered,5.0,
ddaba317-4f9c-4d28-8e2c-f57755666c4f,0454396b-48aa-4d3e-ba87-a8a4030457f6,4f27d90b-8039-4cc5-8dfc-f8b243b5fcb0,2023-06-19 11:55:25,2023-06-19 11:47:25,24.58760501953779,Delivered,5.0,
7bdeb954-fe1b-4f99-a50a-5172b486d71b,c82dca18-5e39-4201-9769-7f8075912361,d18f419c-e806-41a0-8c76-0aaffb78da6d,2023-07-14 14:50:59,2023-07-14 14:59:59,44.66555445269299,Delivered,3.0,
